Country,Year,GDP_Billion,Population_Million,Life_Expectancy,Hospital_Beds_Per_1000
China,2012,13019.99934026114,1258.2624630404819,,9.34331090316676
Nigeria,2018,1393.294327733305,1308.866077259665,64.06490748958538,1.9127874560429485
USA,2021,9820.260831889247,366.91942913150604,61.39491607847691,3.765609684336579
India,2012,16099.912777086736,759.4341745786037,62.45230796624014,6.493004049798265
Brazil,2020,14379.783349619232,388.94736101961195,66.54196406101406,2.096974840032528
Brazil,2020,3786.7571207866704,956.7538170113261,,5.726470453003541
France,2011,14239.115982104167,158.55892310169392,,3.309065053312274
Brazil,2019,19265.95212970408,682.1284489406954,82.23970199100633,5.952038879406356
UK,2022,1059.5681505254195,890.080412075691,88.05613368826627,6.414506381316981
Russia,2023,16419.939416650446,1239.046984054287,59.1231908779573,2.90840355917404
Japan,2019,12297.423579249637,581.3295730313196,83.59445211466881,9.1002081105821
Indai,2013,7197.743310193819,339.2500769745301,81.22102060975448,3.4732543199332246
Brazil,2011,16487.76350657083,598.9961725717803,76.70199597165882,1.8598178245120136
France,2018,12552.414628596145,637.9570734447485,73.46433852701897,2.5121278697037708
India,2011,14790.100149894806,1209.2879377850877,,1.8614309996814555
Germany,2019,668.0440037174607,902.3403856161398,74.28376144355123,5.92027671442663
Russia,2010,4792.552503096314,553.3593343086654,73.77905340744692,5.470901729732525
Brazil,2023,19758.15330025477,199.65125605385904,77.80578216190375,4.638868912938629
USA,2017,8678.352375527173,1007.4608942648649,77.69744605297478,9.921303943319694
Germany,2022,2742.20693119168,154.7124126439912,78.97355268514964,6.205482253057681
Nigeria,2012,5628.381197884156,120.39292289469138,,9.047717871977065
Nigeria,2016,3998.9730294311094,459.48647134057387,59.066256089079516,4.194966752487436
India,2017,1574.5920863726487,731.4931093624958,52.7045025436886,8.203208570401255
India,2020_est,4827.499221826574,760.6165613002697,85.20316350245832,6.8578963214247475
India,2021,10752.564173716439,460.82391683037207,63.320076522327916,7.025382596783711
Brazil,2013,19883.959352179118,929.9564738906363,72.311336694801,7.575854592153215
Nigeria,2012,9411.07112321762,93.59785621509145,72.4918726351164,9.618627560548422
USA,2019,3670.998258681661,969.1067982407254,,5.822449160257731
China,2023,2114.1937030050485,636.0156013988774,80.24653315580984,4.128143718150839
Brazil,2022,13365.252144846916,1115.6754454977236,,3.111778736699082
Japan,2013,8106.455133024301,221.85825852928022,89.69934008633501,9.343008711318658
UK,2020,10891.15117955508,1180.4262791832255,70.83831909088168,6.612271192024838
Brazil,2014,1964.663755897129,1059.825884490563,55.10853934540939,8.434608672272756
USA,2012,15684.15613587364,995.1551298627372,51.44641522099049,3.7281552035079573
China,2020,5409.6288842346885,510.5896063854115,,9.432620407279565
USA,2011,11165.28436610505,-434.67879181465275,,5.024822864543521
UK,2015,12091.767800540223,726.7944044981319,86.7756789285767,5.472671346152472
Indai,2023,19844.72869350159,1193.4806912656832,58.34042057429343,9.375356931795245
Japan,2017,,1146.2550948027563,65.22493173906321,8.901768884005627
India,2018,17387.522464127516,1130.2363061634935,,3.742112251882367
Brazil,2024,1802.201804414793,570.1424484835744,56.940980599460346,7.254559800122156
Nigeria,2012,,1366.0981791952818,75.63888309381328,8.40232507270925
France,2014,2823.988520288599,-1208.2001303589454,86.91028762053577,5.3835572693704234
Germany,2018,12203.808167469353,1073.0856232551637,56.993545090416504,5.523094688170982
France,2023,8093.5279498918,213.45984910552627,64.70137689166125,1.6135507844694421
China,2017,711.0757575998423,197.88114192520365,88.52460446356696,5.945765823055153
India,2013,19323.278790833756,611.1720508788834,,5.555276765562197
USA,2010,8902.33143493162,156.87391112382403,75.63305258760825,2.9443436425863965
Nigeria,2019,12467.841506977025,913.7795184334332,56.08099412514592,1.5521466439960134
Japan,2015,15659.079404155109,649.122589039355,52.32655182021903,9.953796854527905
Japan,2018,1344.0551077280595,976.0989681133889,89.34715701053653,3.1526209379433308
India,2011,3016.537500006484,178.72506579717617,62.13100590270382,1.9094122990958202
Brazil,2015,13904.794565543812,96.58559940078715,70.37688512599159,9.970271684676792
Brazil,2017,16316.611336219172,865.1550191411052,62.25014483146447,6.6150625266247465
UK,2019,10635.420985450703,602.2559036076163,55.228415069607976,8.9794379371642
UK,2019,,280.52529143086343,64.71037403509159,4.727167772760343
Russia,2014,16585.25033222411,1029.7239889803488,80.77219574565359,1.099281379857825
France,2024,8439.849163959278,679.0683707730998,,3.3383188787053077
Russia,2014,15253.738497818273,200.5824909633087,71.41240525810366,2.9368168481551375
Japan,2014,439.9913379490868,345.27002606336265,89.03495019640215,8.213834006946907
Inida,2016,19199.617557556463,688.1171210576438,54.38944794710014,5.931635400763237
China,2016,9196.671224287225,1183.6563450080662,53.923303231369786,5.394170233196004
Japan,2024,3170.9635609408883,461.29953837718335,79.49428309551199,5.284163164318898
UK,2017,7642.588045886233,-558.3220272123491,68.37787073623946,8.065148894533511
USA,2012,17863.276841016643,1337.9152142404603,81.4761354502118,inf
India,2023,13825.067180513535,618.2683424369948,60.18682488184204,8.567844214833304
France,2018,,-1263.4491690682387,68.45909858498936,6.7348132912745236
France,2016,13255.207659674497,1254.2136595820855,75.46678728668829,6.525402262840556
France,2016,1519.7104031016613,730.5871505038336,56.00676003268167,7.6369039184933705
China,2020,10341.994032090955,955.516613099611,51.66691602409537,1.7631281444122289
india ,2011,14383.203083641109,110.19722703815597,52.85026911061034,1.108976277113987
UK,2017,19138.727686329705,1035.1366196480196,64.13005634008256,3.668820231588897
Nigeria,2018,7124.123948967821,1086.7684083418428,76.45482444281657,2.6667601108072114
China,2011,3647.36483961487,146.76995310162226,76.41210878805353,7.8793539599956235
India,2012,5447.91928083508,39.11349583296881,53.28686669905709,9.710740313605275
France,2010,,1079.2201754950058,74.98654275417056,4.437456756876063
Germany,2020,4272.607791471992,178.72712124157493,74.60051872155466,7.971704025740092
Japan,2015,12949.304220114387,747.11996521633,51.67804893726545,9.716398998349455
Nigeria,2011,16014.540994760577,417.02263101434096,,6.416934306726899
France,2024,11731.96863250348,1049.8217194070496,82.4707915236055,6.9083074659835235
Japan,2024,2736.2957780507604,480.19183333235276,87.12334561304199,3.0215405065946674
USA,2024,7568.907071982764,610.5868672924324,67.57619958777809,6.5164562424507295
France,2024,18872.90158734521,344.56286944718187,54.86005505203672,2.777234408739436
Russia,2020,17761.113024143535,907.6770295907363,,8.343522450717554
Nigeria,2024,17255.125927996032,1186.6549307794864,86.75706134558217,3.270169181560254
Brazil,2023,15149.83018917631,650.1499012110546,83.67994211560246,7.5564160944545185
Brazil,2019,15573.659440694548,922.0649543766893,57.097150778788276,5.905242270072445
USA,2015,19696.460842585264,1312.9694124309954,51.72694943188047,2.483333341564934
India,2021,2808.229714400326,-1019.1120748795607,82.71141319427781,2.9216022967960473
Brazil,2019,10215.883320446213,1178.577208935568,79.31206179065002,5.880134849426635
Russia,2014,11888.884271083703,716.6211602136292,61.901938052752826,6.085197935731145
Germany,2012,13839.928980591796,1223.9188530465226,75.45165415916992,7.850093833388422
Nigeria,2023,3369.418372100545,651.5648894435079,50.373264793083735,3.220109780694607
Russia,2015,14583.941959237496,1388.6158323756151,53.967123983488634,4.613448842751595
Germany,2013,16041.405180243359,293.6095321341694,,7.597641664267073
USA,2020_est,12396.511915151545,271.35438111542845,64.21538274742957,8.054126060368574
UK,2015,11173.684979813928,17.269162824648703,,1.3178021944621516
Nigeria,2014,,291.44797862968,,4.31146676171876
Germany,2014,6673.246003493966,216.9543899620981,62.22416861960859,8.889856856453804
Germany,2017,19927.419885019495,521.9502474045191,67.94442523818171,7.498638443824634
Nigeria,2018,17746.676453208474,-834.3316245196299,,4.713596567637614
USA,2019,13973.239300636777,14.473386409947366,74.78357349839362,4.199437093972216
Nigeria,2018,15925.107159286268,139.2569893541537,73.52809067793562,5.328756008975113
USA,2010,12918.045412923502,100.146496331326,73.19935149712525,6.053361291635714
India,2016,11301.069869440184,848.8478565690722,77.05871748905449,8.244900997126928
USA,2018,5542.4502585386435,1156.8186801502864,69.93022729053814,1.6935245122089806
France,2019,1359.3083990307882,474.5912629875245,81.3958790844587,7.369128412668242
Nigeria,2021,15814.576300513647,729.003988453837,67.60795991821962,2.3270727403565554
Russia,2017,6698.216521464368,613.2869189816867,,2.985507574400901
Japan,2010,12044.86082246203,1032.571728792474,89.93390045571799,9.39801998209202
Japan,2017,12922.790950796792,595.5347940787601,75.4470945883293,8.070864562722088
France,2010,2543.056580283069,579.7677966778407,83.59209142542468,4.4544965673973955
Nigeria,2013,11523.070970298293,826.9994115984555,57.37905012534557,4.260118974870595
Germany,2021,6823.323517090256,-46.413424859570064,50.96767055565421,8.485273393081961
USA,2018,5606.802037461685,730.1294850719535,61.94902294355092,9.466113206038065
USA,2022,5334.07582554232,607.2229697071198,84.90921001938408,8.577402101126278
France,2010,3884.808073356291,1125.6742006160375,68.3274754695157,5.346719848768197
Brazil,2010,2842.903453835687,122.03610412240327,79.1175722789506,5.468150371197698
INDIA,2020_est,8849.643911780555,1024.0164378268314,80.6205159596444,2.430173509024182
UK,2013,12282.457959657297,198.1421743659829,,6.912596406404256
Nigeria,2024,,105.85164273542544,52.282188846050175,3.539683672238801
Brazil,2019,5381.772537970938,353.3005307100797,86.25018322084146,3.245915798645555
Germany,2010,,1065.5635847609697,67.9895936980216,7.990395012596631
Russia,2024,1494.2499197748277,687.7239592060042,51.34454400733131,1.5638788310981906
France,2019,18147.461576219335,203.5510658534573,71.29682729100868,4.699860423406359
Germany,2021,7077.397859925085,1260.7683505053087,50.87293587101958,6.9741071755803015
Japan,2013,19275.2097974283,-788.6337750119603,87.47289848132368,1.470320913574214
China,2023,,371.6193294372511,79.23283859922918,9.83167381447522
Germany,2022,5279.295236396107,919.3026960489635,57.92390531038961,6.087972291144489
India,2014,9385.863236429057,-1361.0874081878364,74.34109090785867,4.145557348781369
Japan,2018,2459.096540781081,220.23309194155902,59.0126771980494,3.258699952062682
USA,2024,17042.197945254527,790.0996757127097,70.93563645497466,2.0329198468229572
China,2015,,1014.7118814597924,52.706734476000065,7.370515875067918
Brazil,2020,10962.056703384393,123.59823058802178,68.33202566114626,5.362266584170423
China,2018,,1324.5204243303924,83.99901485922648,7.021201035961975
China,2020,9353.452107812023,582.3541028024669,76.03893868603816,5.908886824662149
Germany,2018,,722.3786817907611,82.25614468931357,5.133158898372622
India,2020,1228.7402355745146,1102.926697143806,58.054551285438976,3.327587513992349
Japan,2022,3461.185797959459,468.9989401713816,80.2700602275454,5.674472735535436
China,2022,4256.649228184109,1230.1838086313367,85.18327419806117,8.835205825414063
Germany,2014,4928.164985354478,637.2226884115735,89.399586245635,7.948112286789914
UK,2020,737.9149402660844,100.63438185208395,68.55725507249332,9.182981852754041
Russia,2010,,701.9593861676634,54.21894799826522,6.911020942518647
india ,2021,,538.7838104355117,81.0244740370131,9.680289885107305
Russia,2011,10000000.0,737.4281873606903,61.48551832338302,8.135689771304554
Japan,2014,11636.348644446918,892.0695603949222,81.91656638463576,4.563734253962094
Russia,2017,18318.783354459454,750.9101254721345,56.318192913413924,7.263092063519222
Germany,2020,,450.29873112386207,84.28717027995012,9.155289292891897
China,2019,5682.708850080617,1377.0948470741587,,2.81814101562241
UK,2022,3847.651816912917,1252.64569691094,76.17170209299847,2.3689385490004558
Brazil,2013,8918.40368369331,865.2642548470249,53.338563399575335,8.94174731566605
France,2014,16111.350001742396,712.2374152715272,88.68506461036682,4.759848813475897
France,2014,,938.4087983370416,75.38685093015766,2.493594057662065
Japan,2012,17662.16961443195,604.2106662096551,,1.1134676797818313
Russia,2016,11283.162536039976,743.0854747505201,78.77414489476635,9.01232247716022
Germany,2015,1772.2503759319845,1026.7801215731038,57.496477763903286,8.723593478414475
UK,2019,,761.7033194299067,78.40971194493247,3.8291510186537354
China,2019,9529.12439886973,1152.0752878175556,68.37060788692855,4.220184387928976
Nigeria,2024,9985.406455555938,1161.2664608877335,63.40832189483491,2.5638543382216943
Germany,2024,14297.877602549459,1158.1097156642338,54.025499140941335,3.1588670148035023
USA,2020,3011.045397267679,493.6385620992116,68.01403915621651,7.739437032669758
UK,2024,13092.722180657147,873.0907087950193,64.09499786438617,8.57302797776284
France,2013,,1370.9558638410647,75.36568553182947,2.1363826740805245
Japan,2023,13588.315729093592,461.8945814500616,77.4530878674439,1.6267703334616517
Germany,2022,3662.6524560839957,1199.474789879043,59.087182280940596,8.53337012718646
Inida,2023,5729.666551397327,903.6058549816037,77.76602294039324,5.613892778305477
USA,2012,6245.15139859528,305.5756831558236,,3.7355176111665145
USA,2021,13132.623252519403,1314.243697643391,84.84817929052208,7.8945829888177235
Nigeria,2023,15811.257396415314,934.3290158316335,60.411474302640116,9.16475527635247
France,2019,13480.499775735514,789.0124770628115,54.43957876853924,5.023499894257829
Japan,2024,9315.09376979814,1211.7434172365113,71.86592880751154,4.423604940733687
Russia,2022,,163.90162472357878,66.90193713247778,1.3782220765426476
France,2017,14850.101591185221,1286.1264075568195,61.201493182019576,inf
France,2022,5985.920963145576,1275.9705246850422,80.15847614387135,8.244160991572947
USA,2024,556.529800888999,1348.3063963328962,,3.7427598584751998
France,2016,16622.01436420517,401.31446579675264,84.91015358264511,2.013223513707433
China,2024,14132.982353723755,761.5708825364254,53.86137880781763,3.177044454329551
Japan,2020,445.5999182908328,661.5874719956631,,6.38521735867983
Japan,2020,6085.30859263062,426.8875649947087,79.72772794926414,1.4332855238051811
UK,2013,18077.32090480135,1194.6467854037421,76.71218732905626,6.338994130966459
USA,2022,17867.589463165114,267.60894954491306,53.158766487633144,3.155591529185843
Brazil,2012,15932.649918263767,58.19167074981182,73.31227340333959,9.95893764572179
Brazil,2010,17142.78265798328,734.8095077705893,52.54563637146569,8.482361629471388
Germany,2012,12059.774461908768,169.7568659127979,53.75429139293425,9.186641374929332
France,2016,13450.165206173953,1162.7086510502902,,6.1459511684349
France,2024,10445.437764749817,608.2941003461764,,4.911363647728406
Germany,2012,15522.817183457097,-846.6735691110329,85.70093159819385,4.99042012941269
China,2024,12220.37365863133,887.5174987978643,73.66788649225302,7.323703957769647
France,2015,4901.182673821164,722.185650788649,54.16899211233391,4.460601948803313
France,2010,9855.807958701036,916.5917207682068,88.02124210344815,6.405859598935203
Russia,2022,14923.159540295885,713.7098226983318,75.36416125505326,1.638389945203961
Brazil,2024,5236.953300668571,512.9757995551428,68.89973420026054,1.4108387095214536
India,2021,2972.47713155569,394.77188782991504,88.86130763604203,3.9821230639274567
India,2019,9744.412950619235,282.5758207063662,74.43120284303073,3.5261489396437686
Japan,2022,4298.453053080851,728.0359535399109,50.22023196641683,1.0689762938430278
India,2014,4537.562420216784,61.042693876141385,54.321030165227654,4.049745844048765
USA,2022,16091.196455680294,-805.1476142833282,70.50670903825666,3.6413994088730948
India,2014,,561.8509073196964,53.48371067183086,6.5535986450602115
UK,2010,2454.000190836708,489.860168494352,70.29647754871235,8.868002722166583
Russia,2014,9972.22229073435,986.1396847840133,89.71267355996281,2.1834020790818345
Nigeria,2016,,558.4607450807285,66.87312714155325,4.699189677389912
China,2024,18170.69785061979,1002.5053758089305,74.31620856362815,3.784354460765039
Japan,2016,16511.049607581634,-1337.5341109641347,82.84793130200906,1.0140859467232561
India,2019,12800.74712963146,81.07818020452001,60.304288813348876,1.5357223031299452
UK,2010,12155.149968397878,964.3599797547234,54.579505522636204,4.454549947404815
Germany,2019,9233.482877319731,522.983700247674,54.84100001940772,4.770530111687279
Indai,2013,,-108.7006537012251,53.20720056327614,4.192941626523858
Nigeria,2023,,-939.3159789448505,,4.257279917540785
Russia,2024,11954.483665929061,24.082345798563296,75.44384185638168,9.21958252818613
Germany,2018,12328.95467322742,1224.4410449182196,78.95892221864375,2.085025747633212
Germany,2017,18068.575484259665,102.35694365452709,71.35869890191054,2.279234114141119
India,2021,431.7908924719005,596.6276215774183,61.80162830616625,5.374004444178427
UK,2010,,70.79731050943683,54.920131804949825,6.027781568053828
Nigeria,2014,6994.713592818633,1023.5511476937327,76.09166594367758,8.610439266909161
Japan,2018,,607.6041975723059,76.9186648957773,3.4784305682987666
Germany,2021,,1106.6893722899026,67.85678065606328,8.185423064665173
Russia,2011,16483.962998631912,1202.0116493491844,86.66540943364829,4.878866984619666
France,2012,6513.5630027585485,819.2562577658183,64.84689693750511,6.4096675012020965
USA,2020_est,14170.600080347727,966.8829757040702,,2.501741815288775
India,2015,8724.48090155171,208.20586027385315,85.60388140735233,4.112897146640717
Germany,2018,,45.37238626899372,75.83289545145936,6.732120857092689
Germany,2016,,109.6795254982349,66.38515579580928,3.800957455570542
China,2024,13606.988666753185,852.0331567392395,64.5837491279016,inf
Germany,2023,,641.0622534625996,77.53096943120948,2.264976708205247
India,2015,9814.676053256077,48.276040618557026,70.218204716418,9.67615666405932
UK,2013,,64.20445747912711,51.23823163677374,4.4918808395218255
UK,2010,3368.493741971242,42.45941389617842,80.24854455800707,5.126707079937016
Russia,2023,5927.0464850585595,1261.115624392908,54.645558408021024,9.603269460597874
India,2024,,1244.881104509067,74.11771505917847,8.440366237673388
Brazil,2014,19683.46063156719,410.88355856805657,88.44541941630372,4.505337054121783
Germany,2023,7833.135713791062,483.1380749137629,71.6563042939034,2.387305388606384
Germany,2024,,762.9696892499056,80.4760725041948,8.50284965743827
India,2020,8920.738736185996,430.24321659857634,60.373395892683774,2.7516145303438475
India,2012,1341.4221275406926,486.00269058025157,60.80990768523133,9.697756472797666
Russia,2024,11242.63475975087,492.7150842524055,73.21870403974785,2.2527703121112594
UK,2022,8992.066234203618,880.4657067752787,,4.616009205888918
UK,2015,19878.198100214024,-1233.6375193870085,,6.124396250640545
Japan,2024,12489.077500526764,289.8238298731822,65.80550973057274,1.3551357960180939
Germany,2019,9615.811542239167,764.8041717011519,59.10998944412839,9.676259624489624
Brazil,2018,18207.201296557392,1013.7790972837091,,8.829722436829165
China,2022,2786.9164077045657,1108.80861404209,54.99283255867393,8.147895962944649
Japan,2021,5660.197851376868,1229.1559076152826,87.76168375301592,2.3391637246460406
Nigeria,2024,9360.976980294792,1373.5724556461323,69.33629743892587,8.771927702630906
Russia,2010,11856.884138200134,531.7085720082466,61.43134222103481,2.8290078197747857
Germany,2017,15283.604189278405,547.2913044840087,,5.430929320010637
Brazil,2013,11630.124778815998,1213.1522324181276,89.22957374333717,4.668257877164352
India,2015,16584.8746577048,1072.6936345700576,,9.604424292507398
Russia,2011,,-161.87725233037375,84.15847867821688,4.952348349703735
Japan,2021,16969.983313299796,1251.3953852216268,52.49830374476286,8.951182866874547
Japan,2022,9076.717296314559,719.5011597158827,,9.33744346057078
Nigeria,2019,578.4986697093277,672.8124209617657,77.50888169722242,7.5043626192840565
France,2019,13912.142144434738,-196.86482987728937,61.975823534867246,4.228439728753122
Nigeria,2013,,397.4762226562287,58.42819855468812,9.617032171342865
Brazil,2019,,1396.9709893979498,77.07285195429583,8.456223695042054
Russia,2018,6033.464047654625,29.89823595721337,79.5147807424612,inf
France,2010,,208.56189934816564,80.13711689027876,7.920305038968769
China,2010,13239.102210267087,1074.9011465858648,83.83685758710928,6.522437028137126
Germany,2019,1954.3733365996454,687.8026554374231,53.1059733868642,4.667887279291877
Russia,2021,8260.708484687428,101.7536833549358,63.952821358779175,1.9989828891218335
USA,2023,16203.057158182599,1327.2863560906144,52.892659010317544,inf
Brazil,2024,10547.016666867554,426.3962923558847,53.07448301104654,5.50561841263376
China,2014,15931.407780916825,-992.8502034007105,52.00904045855895,1.6561165183111317
Russia,2024,8176.890996126214,420.45378672664117,59.29537292224191,3.5290404901784225
Brazil,2019,16108.958317278315,1301.626994548277,66.20410778110266,9.154999019192473
UK,2014,6565.614884708063,-672.2474110178704,59.04115991263999,6.7642843795825955
India,2019,,848.8554035002963,64.31256336454196,6.830357013914755
China,2016,,1245.236121568904,70.12335803119345,5.0441476783567785
Nigeria,2018,11800.12281137968,878.4495692772695,52.87103224906052,7.143554991010622
USA,2010,4990.247270247486,1002.3941591841598,82.90139177536787,8.235626567972684
India,2015,11139.519154676205,733.0361503119441,55.71503845357647,7.978115353628221
UK,2018,5573.905732844944,700.4066377169457,61.370963717100665,2.2044552669972384
China,2020,12665.242398456385,85.52152840383633,79.945809365048,3.85828115735005
Russia,2023,202.66692148880935,720.4695035397494,51.87407634110413,3.4855260203880953
India,2010,14198.13445162318,97.13857405439356,83.5735396942401,1.034379303927248
China,2021,5087.112610197664,1039.8566380513794,62.65080598917227,1.9170314925941216
Brazil,2021,7332.631592248472,385.8466680744905,83.7084760864222,3.8201312582662883
Japan,2014,15820.862941164944,1249.7022812869213,67.35269678306118,9.189488294689529
Russia,2013,7670.897468471218,1350.0689989212503,53.57158098102292,7.183173398529185
Nigeria,2014,9977.518001047189,-548.8318395833494,75.30847514994403,7.334713824708981
USA,2017,286.39273907611994,242.0647933586062,,6.997468722203858
USA,2023,19327.74060154781,1067.8425284485884,88.03090830925352,7.322864513813263
Nigeria,2019,6101.433731060974,156.4572419286905,81.27295453379742,6.797342993283243
China,2021,1154.0830453872654,510.4701476023599,88.27199261937145,5.503610311391811
Russia,2010,8768.036893190152,646.2024511714186,58.35530896020655,4.318364537783157
Japan,2010,7522.302468546097,82.77347806058664,80.70270514071673,4.7485398871349105
India,2015,16479.16175896518,1191.9837215566547,58.47976218794632,6.916181339531157
India,2019,9551.179722427038,1233.4178657108644,58.62962716705816,7.100318802790398
Japan,2019,12233.492020603908,420.46905382484755,55.46403614604691,6.8647578442954895
Russia,2017,14824.229671020148,448.7220078310565,75.79330416089255,4.556178168503529
India,2010,14321.496288995831,286.9092321027338,85.60860010544698,3.5866863681902177
France,2014,7482.162557571827,90.74781339168621,54.460488492851056,5.642757124410953
India,2020,5498.3349992138355,1171.3175137816502,50.587735546198154,4.411846438047426
UK,2010,6879.441826028035,36.86540697546544,54.97473596002041,4.722784074267717
Germany,2024,9958.718772059443,571.962748684268,71.23750713648376,6.356185074151134
UK,2019,396.49165833114546,655.0922716403704,88.53996963550352,5.671290521165939
France,2019,10000000.0,443.4907625044676,80.9596551261105,7.956293336885036
India,2016,10521.661743551951,1366.659214358107,55.02200859050613,1.152528984006229
UK,2014,15449.1325927905,1131.9461969371866,54.80828916482305,3.390245496627455
Brazil,2014,547.5367946592523,417.6989689849849,80.92567495674686,5.6616447494132105
China,2017,7092.292744732104,526.7176199197991,50.05414502861873,3.698204748087123
Nigeria,2012,12999.883084431023,1364.1302769047363,83.88243307935598,1.2123546818097621
Nigeria,2020_est,,1098.6457944850902,81.21504494283921,5.121961831032143
Japan,2024,8080.504800499156,431.05286307813776,,3.0541182714432917
India,2018,5082.751972564887,-682.8671268971802,79.89777626386775,5.26428845558152
China,2020,1345.32009905378,1341.3278233736035,,8.066705888335676
Nigeria,2021,19828.292450971567,766.8304425923654,,1.680445365550757
Russia,2019,7440.478815575152,323.2799625294045,57.8333233653708,2.267226540034085
Nigeria,2011,12523.790103006733,1096.0373794887541,73.13193597681442,2.322664386293887
UK,2010,16260.250644682725,893.9770429575826,65.52662824507982,7.067172659824567
India,2024,5346.118589008091,489.8171698069526,,3.6145405510427837
Russia,2010,9505.767709527145,1247.2961809804603,78.3088540107011,1.5598290354823248
China,2022,3116.6002767236128,20.899811172964377,75.23687160916654,5.029060828693765
France,2011,2858.6420478650557,1341.5284282689108,71.18638895782479,3.1770396470160027
Germany,2011,10111.950708863209,954.6722625017999,53.04956871894258,3.472334335431028
india ,2019,16177.916719503073,648.9341698596991,71.86308568129179,4.895344019885224
USA,2016,1069.2188643315012,240.39219395001675,67.82166554967563,inf
Russia,2011,1189.5847674616389,1182.673033032035,89.24770116656464,8.138285865970655
France,2019,17104.94144975241,346.3482111406931,88.42507902052799,2.7723313400808554
Russia,2010,10000000.0,1392.798818612672,78.46891222984195,9.830293586126396
Russia,2022,11476.887635428653,370.76307861476556,67.47983542662483,6.342048418409074
France,2013,1647.0149281348968,875.057137817972,89.24711347049178,2.7109688480535485
China,2018,15893.38330250999,1271.979323353671,87.74806371280883,inf
Brazil,2015,10524.900846685145,1368.4579921081902,80.29240828537755,2.455042926132657
India,2024,9642.622108065805,1008.4803337670855,59.893612632763336,6.765536651939986
Russia,2015,,236.15264389390657,72.60341249811026,7.944642198807469
Japan,2019,10078.13415781165,26.823332318789323,50.36153876317169,4.21326409573011
Nigeria,2011,18538.64255494928,327.86072364901617,75.37454755486749,2.998682836239885
Nigeria,2019,6569.065795259063,1188.7785045460628,79.15445769079787,1.8585934958188957
Russia,2013,8688.300015531386,50.545971466917614,69.23560586412036,inf
USA,2010,2546.351947243401,411.55006508374026,65.91346502008628,9.275779221904447
Japan,2019,19866.44930537469,72.42670560390604,,4.3455165976210886
France,2012,7970.672087343704,1058.4283129523615,86.73705728581635,9.558357350522936
USA,2014,11627.027203558751,506.39841142769893,81.50196343435117,3.2590124493607022
Germany,2014,11368.665770903652,508.4240615195737,76.26524294831505,3.163590216041562
India,2020,3993.5403255495503,1286.3523304788575,54.072147317981475,5.5536211696143845
France,2023,4572.885102667577,64.11264902267776,51.44075273165706,2.576995948952446
USA,2017,,402.64545412806706,88.01836682301183,6.234600636902742
Japan,2024,8844.960957421568,816.3234801905419,70.66793540905071,7.828986283815927
India,2021,,500.7400443244203,85.76377210133003,9.518108618353649
USA,2012,17872.652904232196,593.0327116006658,,5.287021599709889
India,2017,10051.289072492824,294.5053515896247,73.64521213034067,2.6752230797801313
Russia,2021,6764.981041530436,-1198.49198025171,58.283032368434206,1.6404245665608954
Brazil,2016,1566.350333733763,1317.69048349932,70.2768175184734,4.684708646353165
Japan,2021,16255.395903956785,1171.7980397956173,63.28764132462418,7.242562517264157
China,2017,15468.231753867354,919.9644547436768,56.06380299200397,8.882947751653514
France,2019,10874.072144172973,-402.63667265430513,67.00912741750776,1.3381398135901663
India,2018,2731.7626642038676,1074.1099832170466,50.00046539021464,4.749092456340629
Russia,2022,10545.701585494651,85.9418438013515,88.92312651889331,3.0351279812470473
Russia,2010,,432.480092034488,59.216666484693995,1.0132643987768026
India,2019,14641.026922942328,1353.9152447210067,58.97173933140181,6.967424726230802
USA,2014,14889.547273782558,1189.3112769358295,66.90516788054437,3.726378150763863
Nigeria,2013,6640.843653656016,1000.5436530069328,82.67117866022545,2.6345257098094237
Japan,2011,7544.631961523751,1263.6968734813186,82.26774078778956,9.863725624862283
Germany,2018,,556.541329428812,73.62551335978551,inf
UK,2010,1753.4251630790543,766.8507731543725,78.37283313890438,2.505891736009543
Japan,2022,,821.4441649146152,88.08887142790378,1.3818006838620254
Inida,2019,5453.457523598246,846.1598922267555,61.86239648823722,7.42981747664118
India,2019,15228.304593934234,152.49719005239947,70.55417856827071,5.580015000319503
India,2019,7511.7592502677135,1306.7655589718443,83.10025279492885,7.274884437186731
UK,2017,14343.667387552952,651.7854399002356,86.83978084386302,7.251358845279569
Japan,2012,,1207.75035626441,60.96286357368764,8.263638134800328
india ,2020,4065.7639385385423,490.0253136203941,63.42441817079371,9.806729215502266
india ,2023,17159.437030208952,984.6261076104611,79.0822704646156,6.05865514962314
Brazil,2022,18952.39520874868,699.7996665064826,65.22070839479578,2.467318032384319
Brazil,2011,15766.871914768948,1030.8770655850722,65.3742015409654,1.2267407256330642
UK,2021,16812.14708881661,25.87099700116235,78.14799118516204,9.732313987534514
Russia,2020,8865.694297334428,336.6130329443743,,8.354153278140267
India,2018,,1354.1790326060432,52.06674886631844,5.543160384740753
Japan,2014,14425.388156986492,1209.0702548973588,57.1702244763116,8.200031335873133
USA,2011,11143.600099227197,561.2096179660489,,8.787661830180213
India,2021,3314.009521958364,440.60512430064796,,8.842726307717689
USA,2020,13519.51928533618,1117.3871420960074,60.01871595169996,6.6238668964629905
France,2016,11520.570466246225,1167.6342237356969,86.24348241925043,1.1094109432964814
India,2020,13545.594397364095,82.05176077642334,71.95434660309424,3.588694561393104
